z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,StationID
-0.108639725,0.054203592,0.037874952,-0.045433637,-0.10738133,0.16573775,0.09810135,-0.011803437,-0.17627044,-0.08563106,-0.14174598,0.042273283,0.108056694,-0.06127878,0.058995962,-0.05209736,0.043116096,0.13061124,-0.024341755,0.038539886,0.08755787,0.0647099,0.20172593,2.5316117,0.007310668,0.1401842,0.14060229,0.05950281,-0.9118146,0.0197612,-0.107754484,-0.030569937,-0.08375955,0.0029363744,0.09692531,-0.36628115,-0.26907387,-0.024570137,-0.0094346255,-0.003899559,0.07674625,0.19690439,-0.025607338,0.16660453,-0.07731941,-0.0055897706,0.18705896,-0.13881294,0.0197907,0.15658292,-0.0047770813,-0.18255591,-0.21987134,-0.12496139,0.01591046,0.02361155,0.01626981,-0.04998381,-0.1434423,0.03973403,-0.10944819,0.008224912,0.05921954,-0.015452396,4617
-0.12036226,0.07859849,0.023434326,-0.052695345,-0.10595158,0.17624168,0.08580083,-0.0063570216,-0.17435654,-0.09820031,-0.17106053,-0.004881799,0.09387104,-0.05804747,0.07741782,-0.045347545,0.045008752,0.12574714,0.009763315,0.06659965,0.10795033,0.0510315,0.16801068,2.547996,0.020796599,0.110714756,0.11242667,0.038309857,-0.9459752,0.009587849,-0.14612289,-0.028635044,-0.06913696,-0.029660895,0.08884432,-0.31110448,-0.17938736,0.016033538,-0.028028443,-0.014050679,0.043471657,0.16845691,-0.050119244,0.14008155,-0.0909802,-0.027447866,0.20583484,-0.14387183,0.009790869,0.17024758,-0.025773235,-0.15765893,-0.18184967,-0.12725616,0.008178284,0.02749613,0.0442994,-0.065563716,-0.12918344,0.027720846,-0.09772192,0.028582111,0.046189073,-0.013166886,4618
-0.10941536,0.06584742,0.033730417,-0.048428755,-0.09949134,0.16345826,0.092895284,-0.002503544,-0.17276809,-0.09255712,-0.15459223,0.014976114,0.097748086,-0.056299668,0.068658605,-0.047943987,0.038518358,0.11995392,-0.0067096055,0.05320407,0.09901569,0.0493543,0.1785093,2.525828,0.00938707,0.12111386,0.12602884,0.045812756,-0.905486,0.0076254252,-0.12717126,-0.031268273,-0.072200626,-0.019581258,0.088630654,-0.32118553,-0.2169122,-0.00016757101,-0.019019373,-0.009272363,0.064103626,0.18177287,-0.038932957,0.14737557,-0.08405806,-0.012838969,0.19140564,-0.1358229,0.009219104,0.16035417,-0.016713895,-0.1653229,-0.19421168,-0.131934,0.012636645,0.023050025,0.035231575,-0.05405997,-0.12702075,0.037231147,-0.102236755,0.020601712,0.053520173,-0.005510267,4619
-0.11391651,0.07263047,0.00501246,-0.024041917,-0.08052595,0.1518584,0.07175861,0.009895727,-0.1454675,-0.09285103,-0.17081092,-0.020460814,0.062478945,-0.059545923,0.08526856,-0.030470092,0.06517984,0.09146356,0.0009179041,0.08821756,0.10559074,0.056988537,0.09488829,2.5136433,0.010437453,0.07472203,0.08497417,0.014461651,-0.9265567,-0.02633903,-0.17514613,-0.018995132,-0.06380816,-0.051314488,0.090447165,-0.19476299,-0.19094548,0.051533557,-0.06255332,-0.00096892705,0.05813148,0.090481505,-0.07035553,0.11115177,-0.0875328,-0.011825705,0.16120923,-0.12413685,0.007109927,0.13943696,-0.026588716,-0.15629146,-0.15467696,-0.11755231,0.0128651615,0.008389145,0.05400084,-0.06317995,-0.1176722,0.019468062,-0.075291626,0.043817744,0.066612326,0.027591337,4620
-0.114671506,0.067178,0.038091287,-0.04510325,-0.09820852,0.16338317,0.09696412,0.00052037835,-0.16821407,-0.09156641,-0.15379554,0.007958218,0.098061055,-0.055045698,0.06577936,-0.04565858,0.043008987,0.12140023,-0.011912674,0.055281002,0.09859682,0.050096065,0.1776481,2.5105045,0.007167438,0.11715924,0.121526,0.040779367,-0.95005167,0.01143449,-0.12517115,-0.032408785,-0.07675442,-0.02199965,0.0912111,-0.31621757,-0.2184568,-0.0018849596,-0.019277126,-0.006220316,0.06681218,0.17570874,-0.04293897,0.14537263,-0.08375648,-0.021018961,0.19371946,-0.14222993,0.01172399,0.16212577,-0.018868215,-0.1660069,-0.18998088,-0.1279407,0.0073252073,0.023301892,0.03443081,-0.057794023,-0.13374668,0.034341916,-0.10264998,0.018483803,0.057071805,-0.008632507,4621
-0.11331015,0.071747646,0.032681122,-0.045553427,-0.0918912,0.16250545,0.090452015,0.0056227,-0.16557766,-0.10217665,-0.16244294,-0.0006647855,0.085768834,-0.059192408,0.07056491,-0.04602231,0.044812728,0.108322285,-0.000440076,0.060703047,0.10762401,0.04257755,0.15922984,2.5262768,0.013007032,0.112224765,0.11994669,0.03677234,-0.90465933,0.003493512,-0.1371882,-0.032455493,-0.068417326,-0.031693324,0.089140214,-0.2912466,-0.20538598,0.011731572,-0.030748583,-0.010772005,0.06523173,0.1671969,-0.04952421,0.13407013,-0.096895516,-0.011532167,0.19842204,-0.13651866,-0.0014152953,0.1599482,-0.021520235,-0.16089788,-0.18142118,-0.13377686,0.0127056,0.02155077,0.048337862,-0.062188927,-0.11583278,0.0366283,-0.102922834,0.029661924,0.05531419,0.0051272847,4622
-0.034230627,0.006094372,-0.0105561465,0.07756686,0.019471481,0.04834312,0.044621736,-0.012527272,-0.07425017,0.05006063,0.01908605,-0.0052378774,-0.015715215,-0.041636143,0.08084884,-0.081176706,0.08731198,0.01916831,0.10069085,0.0048294216,0.007715389,0.012493722,0.021654561,-1.0974866,0.0071286354,-0.012366787,-0.111941785,0.032741554,0.13172302,0.0036949757,0.058109943,0.060271185,-0.025181785,0.035689294,0.023184627,-0.020099632,-0.044571266,0.002230689,-0.15777479,-0.0036968808,0.12079766,0.009313256,0.107906744,-0.03205359,0.070256464,0.003266008,-0.07243197,-0.037736613,0.021378363,0.021827988,-0.07242434,0.010293134,0.02051986,0.08486667,-0.0028784447,-0.018801752,0.03599008,-0.0071134795,-0.05001367,0.036436625,0.07441535,-0.11208034,0.0065936297,0.028985858,4623
-0.039013453,0.012328377,0.0013467222,0.04583851,-0.009081025,0.011442382,0.044217944,0.0047947317,-0.09411458,0.034190804,0.012741374,0.0052319244,-0.018843096,-0.029358525,0.05960235,-0.045423992,0.03188424,0.02731561,0.11638087,0.00070195645,-0.0015507936,-0.009344637,-0.0022648498,-0.9930285,-0.01901426,0.0059637353,-0.06234662,0.02260629,0.29217306,-0.003472006,0.051249895,0.070482254,-0.03635332,0.009659812,0.011520696,0.01632211,-0.045672864,-0.0058140904,-0.12791167,-0.013294153,0.11635036,0.036447655,0.08157834,-0.021866143,0.06912598,0.008469628,-0.052674957,-0.03020132,0.018215122,0.036401935,-0.057205983,0.049864434,0.0044415146,0.04301865,-0.00168871,-0.01235874,0.027787492,0.01645745,-0.03770285,0.03212613,0.03005237,-0.09953194,0.018809825,0.03660411,4624
-0.029582396,0.013459763,-0.011535585,0.04406729,-0.035482958,0.0235303,0.043430924,-0.008315727,-0.107592754,0.021360457,0.0050653536,-0.0077269375,-0.0024409108,-0.023249913,0.046175957,-0.02482266,0.046048973,0.039310426,0.17124748,0.039053254,-0.020259768,0.0043453574,-0.00943885,-1.0815313,-0.052906923,0.0022080317,-0.059599835,0.041484013,0.18672034,0.0046454314,0.06342901,0.07163055,-0.041675456,0.010320619,0.01684992,0.062683985,-0.019476205,-0.006601706,-0.15239893,0.005299904,0.11777396,0.077650174,0.068078004,0.010493681,0.08366994,-0.027178073,-0.06995688,-0.048318204,0.02725193,0.060642175,-0.054848146,0.036510415,0.0031108782,0.033433534,-0.012708174,-0.039082445,0.036754042,0.034956906,-0.05349303,0.047230653,0.007312184,-0.093912624,0.03949535,0.046263095,4625
-0.016390964,-0.0054811854,-0.035144135,0.045910876,0.01400663,0.042284977,0.060724564,-0.026577786,-0.06617882,0.06412446,0.025597276,-0.013170704,-0.011838131,-0.034818273,0.091025606,-0.06868836,0.046628553,0.017688468,0.09775068,-0.023018047,-0.00090907514,0.013919085,0.01215338,-1.0878155,0.008922288,0.017243601,-0.0803452,0.04491119,0.28313562,0.028296167,0.03593838,0.038218733,0.01450728,0.058465585,0.023772307,-0.03317358,-0.033818513,-0.0042687804,-0.14508829,0.001805075,0.109345995,0.044034295,0.104639545,-0.014425829,0.06547818,-0.019899907,-0.052482955,-0.02685703,0.034774605,0.020896569,-0.06779516,-0.004682757,0.035256952,0.029673655,0.009015745,-0.014721595,0.02451194,-0.012135942,-0.015506245,0.029284172,0.043178253,-0.08022269,-0.019023962,0.032004323,4626
-0.042995714,0.10446827,0.056575492,0.03170361,-0.15166724,0.00076493993,-0.2178718,0.04348907,0.057386532,-0.15327717,-0.11802706,-0.047657706,-0.04205001,0.019980524,0.061086953,0.122993596,0.023424525,-0.05425165,0.26056144,0.15714107,0.13584314,-0.09819098,-0.19715467,1.3322276,0.081174836,-0.14408004,-0.04683954,-0.009363934,1.0937752,-0.069945015,-0.07063699,-0.03532139,0.023502797,-0.17038444,-0.009833506,0.38902017,0.4286742,0.08775184,-0.10812643,-0.062773965,-0.07339607,-0.18969738,-0.11250303,-0.038213402,-0.15458292,0.01557911,0.0007196516,0.027957905,-0.06915106,0.06374482,-0.01000575,0.02402144,0.033996895,0.06632034,-0.027336156,-0.01960998,0.058003053,-0.053527623,0.072669536,0.028788332,-0.113770284,0.07835428,0.08681636,-0.12270099,4628
-0.04776611,0.010373941,0.010292068,0.086853,-0.026440177,0.02944525,0.02584263,-0.0043213814,-0.10342499,0.015223883,0.0075882543,-0.027395982,-0.010185871,-0.037756052,0.056453034,-0.052030794,0.070309326,0.03684774,0.15692288,0.057796054,-0.018752053,0.0036063641,0.018962495,-1.080726,-0.032942764,-0.013573244,-0.09495483,0.013039216,0.11564377,-0.014455682,0.07140097,0.088666275,-0.051466778,0.008872345,0.003761609,0.06294808,0.007379397,0.017811991,-0.14362445,0.00180582,0.11912454,0.0556715,0.09385482,-0.0134601295,0.07194811,-0.0051645436,-0.079993054,-0.05530185,0.01138051,0.06220103,-0.05097146,0.02705834,-0.016040772,0.09904881,-0.012079237,-0.01813519,0.045589395,0.025369078,-0.07394742,0.034158953,0.04470297,-0.12231878,0.04405628,0.009501282,4629
-0.15126148,0.016623517,-0.056399517,0.14077643,0.047480762,0.29177654,0.27141538,-0.33513445,-0.23155932,-0.10324265,-0.25127962,0.018673249,0.08043447,0.0063459463,-0.14537624,0.0542965,0.119626746,-0.27013153,0.47768205,0.35868925,-0.048118554,0.18009649,-0.055045195,-0.8618281,0.03179183,0.010987349,0.08543225,0.059118494,-3.4267678,-0.03411258,0.24348456,-0.08080685,-0.17572115,0.07975224,0.0028530145,-0.10650991,-0.5306074,0.091126,-0.31039524,-0.0024442836,0.120876454,0.5457456,0.09680385,0.22053985,0.058076203,-0.023066903,-0.008437894,-0.3339494,0.024156274,-0.08464331,-0.09649281,-0.2430085,-0.17909235,-0.4095924,0.07674893,-0.18692103,0.417985,0.22616269,-0.27648482,0.040607043,-0.07789143,0.0060924888,0.15259758,0.29717076,4630
0.0067426786,0.015461793,0.19405577,-0.19186968,-0.100360185,0.19369614,-0.09988482,0.034569383,-0.001708603,-0.062196687,-0.14640148,-0.19927423,-0.035349295,0.002117943,0.25249672,-0.0316248,-0.2807386,0.053385764,0.118648544,-0.06599887,0.11037897,0.0077555627,0.09008459,-0.13780913,0.31238413,-0.0008781478,-0.07348396,-0.07133526,-2.9337924,0.332105,-0.26207033,0.05833519,0.17415783,-0.1604231,-0.09577078,0.005239979,0.82065475,0.23833796,0.1807085,-0.10978091,-0.2700013,0.52799416,-0.05293061,-0.0814237,-0.25359294,-0.24310166,0.32583684,0.16803576,-0.16794159,0.2332935,0.0046567097,-0.00056729466,0.08906488,0.08684184,-0.03973232,0.183992,-0.0643352,-0.1692472,0.25113678,-0.055652596,-0.14472073,0.22578427,-0.14892575,-0.31482938,4631
-0.02465535,-0.003119493,-0.048343435,0.039590705,0.010864332,0.047458787,0.08057042,-0.02450876,-0.078194045,0.038300093,0.019638123,0.006443709,-0.0059872903,-0.028091807,0.058693647,-0.06389177,0.07478899,0.015198469,0.13186306,0.0008357093,-0.007180333,0.006500952,0.02080845,-1.0135037,-0.014310805,0.010127686,-0.0930174,0.059744798,0.11296162,0.021203721,0.082776666,0.056484696,-0.0130964285,0.042187974,0.0373871,-0.034747288,-0.07016216,-0.024118342,-0.19051683,0.019851424,0.14192796,0.061345704,0.11213343,-0.013211504,0.102581546,-0.00024782727,-0.088807076,-0.035616037,0.03166541,0.026082851,-0.08053235,0.014564104,0.018235281,0.022325713,0.0032026633,-0.043910988,0.028101847,0.01133408,-0.037842743,0.04483617,0.05034384,-0.08336016,0.022814538,0.061409343,4632
0.058209527,0.011288134,0.087268785,0.07217698,0.04353328,-0.14544465,0.021812782,0.024152175,0.0951556,-0.004221052,0.08884373,-0.023634784,-0.1294834,0.03013308,-0.10746187,0.02541022,0.08521919,-0.16147381,-0.24375853,0.012814283,0.021429963,-0.037451297,-0.07084278,0.6620678,0.085916065,0.055996366,-0.055458125,-0.046661578,-2.6940734,0.08939712,0.008268241,-0.05989546,0.087191865,-0.044571586,-0.038761385,0.09017092,-0.25986484,-0.036327563,-0.09315601,0.038316272,0.08589562,0.14793915,0.0049395952,-0.084420666,-0.021679714,-0.022042962,0.032669753,0.023772601,-0.036234464,-0.028488688,0.007867292,-0.11589489,-0.074613854,-0.05078438,0.006127806,-0.010516785,0.0019428581,-0.04700307,0.04097794,-0.009597428,-0.015331084,0.013894394,0.09281899,0.055670816,4701
-0.06087122,-0.012720326,-0.020206481,0.08947396,0.055120498,0.008416969,0.062070146,0.060323223,-0.06897517,-0.007914513,0.009631561,0.04542169,-0.0058937296,-0.04318263,0.018493474,-0.12954792,0.08863413,-0.004578814,-0.0067154914,-0.009987097,-0.009589195,-0.015585408,0.05187034,-0.73198664,0.03973192,-0.025401413,-0.14217259,-0.008296151,-0.008096874,-0.04610712,0.10188915,0.10500872,-0.07601155,0.022641301,-0.00096819457,-0.060410142,-0.15332972,-0.013406556,-0.10333671,-0.019759588,0.17374474,-0.0727257,0.1204729,-0.113049746,0.11382273,0.13361885,-0.12152381,-0.024903644,0.0101584885,-0.0610047,-0.055559777,0.0386877,-0.017240569,0.08537817,-0.0039014095,-0.010097433,0.038785443,0.018546712,-0.07926219,0.0024348348,0.15870208,-0.15248373,0.05280363,0.056904737,4801
-0.04313346,-0.038405843,-0.07060355,0.049032893,0.03228484,0.031632524,0.1344452,0.033204406,-0.052342825,-0.024269477,0.0054528434,0.009865202,0.017609254,-0.026253302,-0.004196711,-0.098040275,0.02660625,-0.038796887,0.008336477,-0.025048248,-0.018515319,-0.049355492,0.05352048,-0.5909927,0.01749033,0.029370703,-0.07144217,0.012171559,0.22614285,-0.04250019,0.11008133,0.047324833,-0.0064273616,0.07184712,0.020965833,-0.1253159,-0.18925145,-0.05778227,-0.10145481,0.021739803,0.1404433,0.033379003,0.08733963,-0.058744594,0.11867025,0.102473326,-0.11135353,-0.0043148585,0.03005108,-0.04239174,-0.06320111,0.018198095,-0.01954209,-0.032940082,0.01541972,-0.02413775,0.040855214,0.0013008895,-0.012723617,0.004629217,0.05947432,-0.058361627,0.04435337,0.095556945,4803
-0.040766694,-0.041044176,-0.07204367,0.059993897,0.04132726,0.025500726,0.15060744,0.04785213,-0.04567433,-0.023706853,0.004331099,0.024520874,0.01214049,-0.029207159,-0.022176996,-0.11110134,0.022066776,-0.037172586,-0.020770662,-0.042783782,-0.022694573,-0.054739967,0.060427688,-0.5298395,0.021903673,0.018026955,-0.065993145,0.022973701,0.2646738,-0.056380562,0.10967773,0.039852347,-0.00544124,0.07983846,0.016402796,-0.14199902,-0.21296054,-0.07701166,-0.07776481,0.01959414,0.14236104,0.036659785,0.082097694,-0.064774975,0.129797,0.114379495,-0.109972924,0.0049025156,0.032146867,-0.06046711,-0.06529038,0.023230381,-0.017957151,-0.049136236,0.014800364,-0.038896315,0.034846395,0.005349915,-0.0076240823,-0.0004639849,0.06949882,-0.06170184,0.041663032,0.09700388,4806
-0.13208804,0.0015143286,-0.0016537905,0.014028367,0.023961276,0.057260517,0.18945107,-0.032913275,-0.06831441,-0.00047272444,0.047466904,-0.07077214,0.16683292,-0.032835145,-0.015223652,-0.17744175,0.014798913,0.08422416,-0.0575009,-0.12304987,-0.113526635,-0.056642324,0.33304262,1.7163965,0.0010251794,0.08337195,0.08133884,0.07454298,1.1912638,0.078168,0.0757986,-0.014671687,-0.013730242,0.14671344,0.052115597,-0.44000748,-0.2036513,-0.08991275,0.07679519,0.023660056,0.06922322,0.15758428,0.045898072,0.12113704,0.08635265,-0.0031209313,0.052515,-0.08766648,0.015410839,0.05026398,-0.08518573,-0.13299325,-0.12939112,-0.008554131,-0.005662354,0.030869924,-0.08858201,0.038988467,-0.038216777,-0.016274534,0.0065171327,-0.034720965,-0.0939519,-0.091208085,4807
0.05764114,-0.11202727,0.17988336,-0.22085,-0.07684848,0.25102332,-0.10502303,0.06401907,-0.018276988,0.051440135,-0.09379306,-0.13030072,-0.016444445,0.031099569,0.37933406,-0.07388779,-0.456281,0.17224684,0.24927506,-0.16843666,0.0560975,0.039237484,0.12965384,-0.40070084,0.1938967,-0.018389843,-0.06576135,-0.025890537,-2.3390048,0.24623868,-0.29441708,0.115986764,0.210405,-0.08825508,-0.16057159,0.10083102,1.1243786,0.26095,0.35096473,-0.058404855,-0.38001662,0.71105146,0.026967818,-0.04401347,-0.15884492,-0.21638821,0.22748008,0.26307037,-0.17587708,0.19076493,0.06469404,0.1316514,0.17363791,0.1385067,-0.005276414,0.24700114,-0.09028266,-0.1646931,0.3474342,-0.04820305,-0.15026075,0.19559938,-0.2174896,-0.40565982,4808
0.046705678,-0.017586047,0.16211802,-0.12544851,-0.083219066,0.11751273,-0.05840698,0.022498898,-0.044192977,-0.04360947,-0.09757766,-0.16070335,-0.079656795,0.0040943585,0.21363163,-0.027189262,-0.18767725,-0.009857982,0.08736554,-0.07757415,0.07056291,0.027156726,0.014764331,-0.09847773,0.298212,0.051376797,-0.09398186,-0.055701077,-2.811705,0.3119869,-0.1933913,0.051585186,0.18849756,-0.14742343,-0.11920651,0.02080305,0.6276418,0.21623698,0.08065531,-0.047879264,-0.21539968,0.5308032,0.01003168,-0.07374188,-0.20518115,-0.17889348,0.24914044,0.1636282,-0.16208369,0.19344246,0.05585026,-0.055938564,0.09022541,0.0812819,-0.015270241,0.13016418,-0.012523279,-0.18047436,0.25887513,-0.03866665,-0.08627596,0.18379712,-0.04844176,-0.22753876,4809
-0.12679541,0.028473487,-0.013129547,0.1135529,0.08863908,0.22262263,0.19436207,-0.24628793,-0.2086365,-0.0825472,-0.15741386,-0.08312537,0.06444432,-0.065613195,-0.08909148,0.016359285,0.048701633,-0.3040943,0.34241503,0.27868414,-0.12695396,0.066103935,-0.0662078,-0.6088138,0.0368013,-0.033066787,0.030146576,0.034122765,-3.195444,0.014017278,0.19279763,-0.07449573,-0.070373066,0.035059616,-0.03964501,-0.060736015,-0.42993113,0.052351825,-0.21556728,-0.021065395,0.14973405,0.4926523,0.13085754,0.10368654,-0.01572007,-0.030265743,0.037477322,-0.20506437,0.03585053,-0.016207315,-0.10433401,-0.15884963,-0.15341164,-0.34251696,0.09541131,-0.11960426,0.24054822,0.14222461,-0.120484,0.07946976,0.0018148776,-0.029686633,0.03582082,0.24517429,4810
-0.05199767,-0.028385261,-0.057463497,0.06148592,0.04214683,0.019215908,0.10949582,0.057130262,-0.05289214,-0.027118735,-0.001590116,0.029761918,0.009217814,-0.037378404,-0.0044055954,-0.11242386,0.03447825,-0.039752755,-0.031662047,-0.031695217,-0.013209946,-0.04303342,0.053657986,-0.6050799,0.033313833,0.005670227,-0.09313308,0.0031065196,0.16114888,-0.05844686,0.10130826,0.05879044,-0.03453295,0.073969334,0.007918947,-0.13178693,-0.19834146,-0.05976267,-0.077095985,0.0013567884,0.14447516,-0.02469027,0.09339171,-0.08376949,0.11276745,0.12840982,-0.11012687,-0.00022764131,0.018762773,-0.072035745,-0.0540011,0.030675434,-0.016610444,0.00065850466,0.013166802,-0.014665812,0.043017715,-0.0006208238,-0.029080741,-0.003207311,0.091161735,-0.08167859,0.044331342,0.081824556,4811
-0.019433506,0.014212789,0.003243409,0.100783005,-0.03233558,-0.113979235,0.07414643,-0.03067138,-0.02222099,-0.016613007,0.025811048,0.030832022,-0.092225045,-0.104213,-0.28707778,0.01895684,0.23496036,-0.2364412,-0.3096342,0.099383295,-0.0036365092,0.08090712,-0.01548408,1.1701849,0.047,0.099812336,0.03921154,-0.077314556,-2.8311296,-0.070692934,0.1003934,-0.13494988,-0.06863463,0.06895072,0.07498111,-0.17280617,-0.879743,-0.18168506,-0.11027849,0.06990805,0.14156261,0.12681952,-0.054574877,0.01133351,0.06142649,0.037419893,-0.02978684,-0.1114838,0.07778738,-0.16217712,0.05062943,-0.109962545,-0.21923316,-0.038593173,-0.04238861,-0.0068963207,0.10063788,0.003367919,-0.18557543,-0.0019824728,-0.037157252,-0.0071722865,0.14532682,0.1925889,4812
0.08727759,-0.2709192,0.19246536,-0.12836778,0.10286304,0.25999308,-0.11228441,0.03586533,0.05147141,0.17288172,0.08510184,-0.012507208,0.12839276,0.033549543,0.23582953,-0.1403122,-0.5094958,0.34968972,0.22152026,-0.18312517,-0.046073474,-0.06190692,0.25804836,-0.38759816,-0.047201067,-0.20230824,0.026900645,0.04485239,-1.3846364,0.042091988,-0.24153519,0.11586116,0.1744626,0.07179703,-0.24071032,0.32050228,1.0550556,0.12471572,0.588028,0.014188714,-0.37523678,0.7282802,0.0009991918,-0.0590903,0.03592755,-0.10920321,0.0680302,0.19086912,0.020831423,0.106017254,0.009188317,0.17363006,0.09880766,0.2277373,-0.078083195,0.16229795,-0.20039509,-0.1479016,0.3735023,-0.011742033,-0.053090848,-0.0051453933,-0.28288043,-0.3775531,4814
-0.036515675,0.026327075,-0.0027988702,0.09375031,-0.04924307,-0.10865864,0.07759919,-0.024292573,-0.036417495,-0.025145672,0.01289775,0.0111703575,-0.112749875,-0.12270932,-0.30242717,0.033640996,0.24220014,-0.26696047,-0.29115906,0.12466609,0.013809383,0.092756376,-0.028058209,1.1234123,0.05394482,0.12019208,0.042975333,-0.07832701,-2.9166825,-0.07362962,0.10848448,-0.16133685,-0.07717267,0.07359597,0.08622917,-0.18562506,-0.89832425,-0.19941324,-0.12459266,0.05266042,0.1230134,0.1589139,-0.047706433,0.006197661,0.041582033,0.04809524,0.0073044,-0.114541516,0.057418443,-0.16425774,0.05379685,-0.10548828,-0.2167852,-0.046272695,-0.033798296,0.01256917,0.13095707,-0.03373147,-0.17964917,0.004516773,-0.044490434,-0.0063181147,0.14450634,0.1859371,4815
0.020829834,0.019844664,0.17425188,-0.16457458,-0.06233561,0.15828207,-0.05467274,0.032716595,-0.023671849,-0.028309487,-0.10587187,-0.19179845,-0.037516236,0.007099893,0.23782095,-0.045292996,-0.2504482,-0.0042712167,0.06769651,-0.05104485,0.06650304,-0.006405145,0.079428814,-0.10287256,0.3247398,0.027538486,-0.095684394,-0.07440631,-2.9311507,0.296532,-0.25787413,0.049558725,0.20435168,-0.18047372,-0.120133065,0.004813299,0.6856114,0.24984959,0.10998735,-0.07393507,-0.22717392,0.54408586,0.006125817,-0.093252346,-0.23864466,-0.21007529,0.2891124,0.15300144,-0.15443595,0.21344188,0.0114169195,-0.023597144,0.05576554,0.04815343,-0.01481515,0.14778176,-0.046311855,-0.15182601,0.2323479,-0.03695734,-0.06969587,0.19652793,-0.1200526,-0.23495442,4817
-0.12072504,-0.002942944,-0.0019052029,-0.0024263598,0.015927732,0.08420992,0.18205252,-0.044700533,-0.07191028,0.010537818,0.03760706,-0.08489363,0.16876686,-0.021629725,-0.011566199,-0.15823135,0.012342442,0.091967456,-0.07724635,-0.1269994,-0.08352437,-0.041248627,0.35693195,1.6901289,0.0009994823,0.10501831,0.086187035,0.085593104,1.1623018,0.10148256,0.06183939,-0.020518724,-0.01028256,0.17391893,0.057679333,-0.44493443,-0.18672517,-0.10986739,0.07139292,0.0013349322,0.06290116,0.17755455,0.051796347,0.13365187,0.09984523,-0.016026838,0.054053485,-0.08322686,0.017545866,0.05472482,-0.06893835,-0.13000426,-0.11932734,0.0042880774,0.0031007356,0.024513692,-0.111182615,0.047174968,-0.049987726,-0.029102989,0.0039695855,-0.031631626,-0.08718941,-0.10558529,4818
-0.03689959,-0.07220513,-0.094494075,0.049826685,0.07954627,0.053553212,0.19266093,0.015974745,-0.001444167,0.0027932525,0.022478135,0.016100146,-0.003875263,-0.024320852,0.004265249,-0.13229558,0.02628148,-0.053213175,-0.06385307,-0.09766959,0.009488545,-0.043154195,0.09268927,-0.49314094,0.07219381,0.049767427,-0.0546853,0.03330706,0.43599865,-0.014788872,0.10079971,-0.0034625567,0.055095285,0.110242076,0.0396021,-0.26316053,-0.22656845,-0.082808584,-0.09721036,0.029313393,0.118076526,0.0516067,0.112125084,-0.070969105,0.110241085,0.10856467,-0.08528148,0.026313614,0.031128095,-0.07504762,-0.079320714,-0.0299884,0.0021998286,-0.082602054,0.039181206,-0.02883815,0.012815416,-0.048332196,0.053476296,-0.025717482,0.067114264,-0.011138968,-0.009439938,0.08833516,4819
-0.062627845,-0.024597095,-0.05772557,0.088058144,0.03323476,0.045440424,0.046558812,0.0261219,-0.07247368,-0.028665617,-0.0053124707,-0.00026595592,0.0039529614,-0.058283273,0.014685556,-0.12455129,0.09181532,-0.046706967,0.024328329,0.01812601,-0.014901608,-0.011277109,0.056315906,-0.77307683,0.03913913,0.00240089,-0.1388058,-0.020414209,-0.027491719,-0.03846138,0.11159761,0.09246312,-0.054661788,0.06764733,0.0028709518,-0.09108092,-0.16047753,-0.011247896,-0.109184906,-0.00832095,0.1356566,-0.049984917,0.10283211,-0.09204763,0.104237095,0.1143222,-0.11689891,-0.018955443,0.014528589,-0.04707886,-0.048790913,0.011646859,-0.03095191,0.08739707,0.0014117486,0.0012160875,0.061690897,0.006576884,-0.0655381,0.0019117743,0.13509446,-0.12007453,0.04975193,0.05789334,4820
-0.04571172,-0.04434502,-0.06569693,0.045831162,0.028563282,0.027373355,0.15818927,0.0055104345,-0.057178028,-0.035340525,-0.0036078524,0.002028361,0.014428742,-0.020828705,-0.0040031374,-0.09436,0.04265443,-0.019895937,0.04919231,-0.025959074,-0.016579106,-0.042540655,0.055693366,-0.6262857,0.012541236,0.04797131,-0.047796715,0.03896729,0.23142907,0.004284853,0.12062642,0.040129285,-0.005766093,0.06569889,0.03147971,-0.12664016,-0.18843073,-0.047404915,-0.12366052,0.04040598,0.16409346,0.10397041,0.07228993,-0.030886576,0.12116277,0.061728865,-0.08409499,-0.020003442,0.04577681,0.002445422,-0.08515698,0.011268012,-0.027289346,-0.03957367,0.0092390645,-0.03652739,0.03237103,0.014534313,-0.021322481,0.008317433,0.038613804,-0.04403422,0.051878694,0.109434426,4821
